frame,vehicle_id,vehicle_type,detected,plate_detected,plate_text,individual_toll,total_toll
1,66,Car,True,True,DETECTED,500,500
2,66,Car,True,True,DETECTED,500,500
3,66,Car,True,True,DETECTED,500,500
4,66,Car,True,True,DETECTED,500,500
5,66,Car,True,True,DETECTED,500,500
6,66,Car,True,True,DETECTED,500,500
7,66,Car,True,True,DETECTED,500,500
8,66,Car,True,True,DETECTED,500,500
9,66,Car,True,True,DETECTED,500,500
10,66,Car,True,True,DETECTED,500,500
11,66,Car,True,True,DETECTED,500,500
12,66,Car,True,True,DETECTED,500,500
13,66,Car,True,True,DETECTED,500,500
14,66,Car,True,True,DETECTED,500,500
15,66,Car,True,True,DETECTED,500,500
16,66,Car,True,True,DETECTED,500,500
17,66,Car,True,True,DETECTED,500,500
18,66,Car,True,True,DETECTED,500,500
19,66,Car,True,True,DETECTED,500,500
20,66,Car,True,True,DETECTED,500,500
21,66,Car,True,True,DETECTED,500,500
22,66,Car,True,True,DETECTED,500,500
23,66,Car,True,True,DETECTED,500,500
24,66,Car,True,True,DETECTED,500,500
25,66,Car,True,True,DETECTED,500,500
26,66,Car,True,True,DETECTED,500,500
27,66,Car,True,True,DETECTED,500,500
28,66,Car,True,True,DETECTED,500,500
29,66,Car,True,True,DETECTED,500,500
30,66,Car,True,True,DETECTED,500,500
31,66,Car,True,True,DETECTED,500,500
32,66,Car,True,True,DETECTED,500,500
33,66,Car,True,True,DETECTED,500,500
34,66,Car,True,True,DETECTED,500,500
35,66,Car,True,True,DETECTED,500,500
36,66,Car,True,True,DETECTED,500,500
37,66,Car,True,True,DETECTED,500,500
38,66,Car,True,True,DETECTED,500,500
39,66,Car,True,True,DETECTED,500,500
40,66,Car,True,True,DETECTED,500,500
41,66,Car,True,True,DETECTED,500,500
42,66,Car,True,True,DETECTED,500,500
43,66,Car,True,True,DETECTED,500,500
44,66,Car,True,True,DETECTED,500,500
45,66,Car,True,True,DETECTED,500,500
46,66,Car,True,True,DETECTED,500,500
47,66,Car,True,True,DETECTED,500,500
48,66,Car,True,True,DETECTED,500,500
49,66,Car,True,True,DETECTED,500,500
50,66,Car,True,True,DETECTED,500,500
51,66,Car,True,True,DETECTED,500,500
52,66,Car,True,True,DETECTED,500,500
53,66,Car,True,True,DETECTED,500,500
54,66,Car,True,True,DETECTED,500,500
55,66,Car,True,True,DETECTED,500,500
56,66,Car,True,True,DETECTED,500,500
57,66,Car,True,True,DETECTED,500,500
58,66,Car,True,True,DETECTED,500,500
59,66,Car,True,True,DETECTED,500,500
60,66,Car,True,True,DETECTED,500,500
61,66,Car,True,True,DETECTED,500,500
62,66,Car,True,True,DETECTED,500,500
63,66,Car,True,True,DETECTED,500,500
64,66,Car,True,True,DETECTED,500,500
65,-1,None,False,False,,0,500
66,-1,None,False,False,,0,500
67,-1,None,False,False,,0,500
68,-1,None,False,False,,0,500
69,-1,None,False,False,,0,500
70,-1,None,False,False,,0,500
71,-1,None,False,False,,0,500
72,-1,None,False,False,,0,500
73,-1,None,False,False,,0,500
74,-1,None,False,False,,0,500
75,-1,None,False,False,,0,500
76,-1,None,False,False,,0,500
77,66,Car,True,False,,500,500
78,66,Car,True,True,DETECTED,500,500
79,-1,None,False,False,,0,500
80,66,Car,True,True,DETECTED,500,500
81,66,Car,True,True,DETECTED,500,500
82,66,Car,True,True,DETECTED,500,500
83,66,Car,True,True,DETECTED,500,500
84,66,Car,True,True,DETECTED,500,500
85,66,Car,True,True,DETECTED,500,500
86,-1,None,False,False,,0,500
87,66,Car,True,True,DETECTED,500,500
88,66,Car,True,True,DETECTED,500,500
89,66,Car,True,True,DETECTED,500,500
90,66,Car,True,True,DETECTED,500,500
91,66,Car,True,True,DETECTED,500,500
92,66,Car,True,True,DETECTED,500,500
93,66,Car,True,True,DETECTED,500,500
94,66,Car,True,True,DETECTED,500,500
95,66,Car,True,True,DETECTED,500,500
96,66,Car,True,True,DETECTED,500,500
97,66,Car,True,True,DETECTED,500,500
98,66,Car,True,True,DETECTED,500,500
99,66,Car,True,True,DETECTED,500,500
100,66,Car,True,True,DETECTED,500,500
101,66,Car,True,True,DETECTED,500,500
102,-1,None,False,False,,0,500
103,66,Car,True,True,DETECTED,500,500
104,-1,None,False,False,,0,500
105,-1,None,False,False,,0,500
106,-1,None,False,False,,0,500
107,-1,None,False,False,,0,500
108,66,Car,True,True,DETECTED,500,500
109,66,Car,True,True,DETECTED,500,500
110,-1,None,False,False,,0,500
111,-1,None,False,False,,0,500
112,-1,None,False,False,,0,500
113,-1,None,False,False,,0,500
114,-1,None,False,False,,0,500
115,-1,None,False,False,,0,500
116,66,Car,True,True,DETECTED,500,500
117,66,Car,True,True,DETECTED,500,500
118,66,Car,True,True,DETECTED,500,500
119,66,Car,True,True,DETECTED,500,500
120,-1,None,False,False,,0,500
121,-1,None,False,False,,0,500
122,-1,None,False,False,,0,500
123,-1,None,False,False,,0,500
124,66,Car,True,True,DETECTED,500,500
125,-1,None,False,False,,0,500
126,-1,None,False,False,,0,500
127,-1,None,False,False,,0,500
128,-1,None,False,False,,0,500
129,-1,None,False,False,,0,500
130,-1,None,False,False,,0,500
131,-1,None,False,False,,0,500
132,66,Car,True,True,DETECTED,500,500
133,-1,None,False,False,,0,500
134,66,Car,True,True,DETECTED,500,500
135,66,Car,True,True,DETECTED,500,500
136,66,Car,True,True,DETECTED,500,500
137,66,Car,True,True,DETECTED,500,500
138,66,Car,True,True,DETECTED,500,500
139,66,Car,True,False,,500,500
140,66,Car,True,False,,500,500
141,-1,None,False,False,,0,500
142,-1,None,False,False,,0,500
143,66,Car,True,True,DETECTED,500,500
144,66,Car,True,True,DETECTED,500,500
145,66,Car,True,True,DETECTED,500,500
146,66,Car,True,True,DETECTED,500,500
147,66,Car,True,True,DETECTED,500,500
148,66,Car,True,True,DETECTED,500,500
149,66,Car,True,True,DETECTED,500,500
150,66,Car,True,True,DETECTED,500,500
151,66,Car,True,True,DETECTED,500,500
152,66,Car,True,True,DETECTED,500,500
153,66,Car,True,True,DETECTED,500,500
154,66,Car,True,True,DETECTED,500,500
155,-1,None,False,False,,0,500
156,-1,None,False,False,,0,500
157,66,Car,True,True,DETECTED,500,500
158,-1,None,False,False,,0,500
159,-1,None,False,False,,0,500
160,-1,None,False,False,,0,500
161,-1,None,False,False,,0,500
162,-1,None,False,False,,0,500
163,-1,None,False,False,,0,500
164,66,Car,True,True,DETECTED,500,500
165,66,Car,True,True,DETECTED,500,500
166,66,Car,True,True,DETECTED,500,500
167,66,Car,True,True,DETECTED,500,500
168,66,Car,True,True,DETECTED,500,500
169,66,Car,True,True,DETECTED,500,500
170,66,Car,True,True,DETECTED,500,500
171,66,Car,True,True,DETECTED,500,500
172,66,Car,True,True,DETECTED,500,500
173,66,Car,True,True,DETECTED,500,500
174,66,Car,True,True,DETECTED,500,500
175,66,Car,True,True,DETECTED,500,500
176,66,Car,True,True,DETECTED,500,500
177,66,Car,True,True,DETECTED,500,500
178,66,Car,True,True,DETECTED,500,500
179,66,Car,True,True,DETECTED,500,500
180,66,Car,True,True,DETECTED,500,500
181,66,Car,True,True,DETECTED,500,500
182,66,Car,True,True,DETECTED,500,500
183,66,Car,True,True,DETECTED,500,500
184,66,Car,True,True,DETECTED,500,500
185,66,Car,True,True,DETECTED,500,500
186,66,Car,True,True,DETECTED,500,500
187,66,Car,True,True,DETECTED,500,500
188,66,Car,True,True,DETECTED,500,500
189,66,Car,True,True,DETECTED,500,500
190,66,Car,True,True,DETECTED,500,500
191,66,Car,True,True,DETECTED,500,500
192,66,Car,True,True,DETECTED,500,500
193,66,Car,True,True,DETECTED,500,500
194,66,Car,True,True,DETECTED,500,500
195,66,Car,True,True,DETECTED,500,500
196,66,Car,True,True,DETECTED,500,500
197,66,Car,True,True,DETECTED,500,500
198,66,Car,True,True,DETECTED,500,500
199,66,Car,True,True,DETECTED,500,500
200,66,Car,True,True,DETECTED,500,500
201,66,Car,True,True,DETECTED,500,500
202,66,Car,True,True,DETECTED,500,500
203,66,Car,True,True,DETECTED,500,500
204,66,Car,True,True,DETECTED,500,500
205,66,Car,True,True,DETECTED,500,500
206,66,Car,True,True,DETECTED,500,500
207,66,Car,True,True,DETECTED,500,500
208,66,Car,True,True,DETECTED,500,500
209,66,Car,True,True,DETECTED,500,500
210,66,Car,True,True,DETECTED,500,500
211,66,Car,True,True,DETECTED,500,500
212,66,Car,True,True,DETECTED,500,500
213,66,Car,True,True,DETECTED,500,500
214,66,Car,True,True,DETECTED,500,500
215,66,Car,True,True,DETECTED,500,500
216,66,Car,True,True,DETECTED,500,500
217,66,Car,True,True,DETECTED,500,500
218,66,Car,True,True,DETECTED,500,500
219,66,Car,True,True,DETECTED,500,500
220,66,Car,True,True,DETECTED,500,500
221,66,Car,True,True,DETECTED,500,500
222,66,Car,True,True,DETECTED,500,500
223,66,Car,True,True,DETECTED,500,500
224,66,Car,True,True,DETECTED,500,500
225,66,Car,True,True,DETECTED,500,500
226,66,Car,True,True,DETECTED,500,500
227,66,Car,True,True,DETECTED,500,500
228,66,Car,True,True,DETECTED,500,500
229,66,Car,True,True,DETECTED,500,500
230,66,Car,True,True,DETECTED,500,500
231,66,Car,True,True,DETECTED,500,500
232,66,Car,True,True,DETECTED,500,500
233,66,Car,True,True,DETECTED,500,500
234,66,Car,True,True,DETECTED,500,500
235,66,Car,True,False,,500,500
236,66,Car,True,False,,500,500
237,66,Car,True,False,,500,500
238,66,Car,True,False,,500,500
239,66,Car,True,False,,500,500
240,66,Car,True,False,,500,500
241,66,Car,True,False,,500,500
242,66,Car,True,False,,500,500
243,66,Car,True,False,,500,500
244,66,Car,True,False,,500,500
245,66,Car,True,False,,500,500
246,66,Car,True,False,,500,500
247,66,Car,True,False,,500,500
248,66,Car,True,False,,500,500
249,66,Car,True,False,,500,500
250,66,Car,True,False,,500,500
251,66,Car,True,False,,500,500
252,66,Car,True,False,,500,500
253,66,Car,True,False,,500,500
254,66,Car,True,False,,500,500
255,66,Car,True,False,,500,500
256,66,Car,True,False,,500,500
257,66,Car,True,False,,500,500
258,66,Car,True,False,,500,500
259,66,Car,True,False,,500,500
260,66,Car,True,False,,500,500
261,66,Car,True,False,,500,500
262,66,Car,True,False,,500,500
263,66,Car,True,False,,500,500
264,66,Car,True,False,,500,500
265,66,Car,True,False,,500,500
266,66,Car,True,False,,500,500
267,66,Car,True,False,,500,500
268,66,Car,True,False,,500,500
269,66,Car,True,False,,500,500
270,-1,None,False,False,,0,500
271,66,Car,True,False,,500,500
272,66,Car,True,False,,500,500
273,66,Car,True,False,,500,500
274,66,Car,True,False,,500,500
275,66,Car,True,False,,500,500
276,66,Car,True,False,,500,500
277,66,Car,True,False,,500,500
278,66,Car,True,False,,500,500
279,66,Car,True,False,,500,500
280,66,Car,True,False,,500,500
281,66,Car,True,False,,500,500
282,66,Car,True,False,,500,500
283,-1,None,False,False,,0,500
284,-1,None,False,False,,0,500
285,-1,None,False,False,,0,500
286,-1,None,False,False,,0,500
287,-1,None,False,False,,0,500
288,-1,None,False,False,,0,500
289,-1,None,False,False,,0,500
290,-1,None,False,False,,0,500
291,-1,None,False,False,,0,500
292,-1,None,False,False,,0,500
293,-1,None,False,False,,0,500
294,-1,None,False,False,,0,500
295,-1,None,False,False,,0,500
296,-1,None,False,False,,0,500
297,-1,None,False,False,,0,500
298,-1,None,False,False,,0,500
299,-1,None,False,False,,0,500
300,-1,None,False,False,,0,500
301,-1,None,False,False,,0,500
302,-1,None,False,False,,0,500
303,-1,None,False,False,,0,500
304,-1,None,False,False,,0,500
305,-1,None,False,False,,0,500
306,-1,None,False,False,,0,500
307,-1,None,False,False,,0,500
308,-1,None,False,False,,0,500
309,-1,None,False,False,,0,500
310,-1,None,False,False,,0,500
311,-1,None,False,False,,0,500
312,-1,None,False,False,,0,500
313,-1,None,False,False,,0,500
314,-1,None,False,False,,0,500
315,-1,None,False,False,,0,500
316,-1,None,False,False,,0,500
317,-1,None,False,False,,0,500
318,-1,None,False,False,,0,500
319,-1,None,False,False,,0,500
320,-1,None,False,False,,0,500
321,-1,None,False,False,,0,500
322,-1,None,False,False,,0,500
323,-1,None,False,False,,0,500
324,-1,None,False,False,,0,500
325,-1,None,False,False,,0,500
326,-1,None,False,False,,0,500
327,-1,None,False,False,,0,500
328,-1,None,False,False,,0,500
329,-1,None,False,False,,0,500
330,-1,None,False,False,,0,500
334,67,Car,True,False,,500,1000
335,67,Car,True,False,,500,1000
336,67,Car,True,False,,500,1000
337,67,Car,True,False,,500,1000
338,67,Car,True,False,,500,1000
339,67,Car,True,False,,500,1000
340,67,Car,True,False,,500,1000
341,67,Car,True,False,,500,1000
342,67,Car,True,False,,500,1000
343,67,Car,True,False,,500,1000
344,67,Car,True,False,,500,1000
345,67,Car,True,False,,500,1000
346,67,Car,True,True,DETECTED,500,1000
347,67,Car,True,False,,500,1000
348,67,Car,True,False,,500,1000
349,67,Car,True,False,,500,1000
350,67,Car,True,False,,500,1000
351,67,Car,True,False,,500,1000
352,67,Car,True,False,,500,1000
353,67,Car,True,False,,500,1000
354,67,Car,True,False,,500,1000
355,67,Car,True,False,,500,1000
356,67,Car,True,False,,500,1000
357,67,Car,True,False,,500,1000
358,67,Car,True,False,,500,1000
359,67,Car,True,False,,500,1000
360,67,Car,True,False,,500,1000
361,67,Car,True,False,,500,1000
362,67,Car,True,False,,500,1000
363,67,Car,True,False,,500,1000
364,67,Car,True,False,,500,1000
365,67,Car,True,False,,500,1000
366,67,Car,True,False,,500,1000
367,67,Car,True,False,,500,1000
368,-1,None,False,False,,0,1000
369,67,Car,True,False,,500,1000
370,67,Car,True,False,,500,1000
371,67,Car,True,False,,500,1000
372,67,Car,True,False,,500,1000
373,67,Car,True,False,,500,1000
374,67,Car,True,False,,500,1000
375,67,Car,True,False,,500,1000
376,67,Car,True,False,,500,1000
377,67,Car,True,False,,500,1000
378,67,Car,True,False,,500,1000
379,67,Car,True,False,,500,1000
380,67,Car,True,False,,500,1000
381,67,Car,True,False,,500,1000
382,67,Car,True,False,,500,1000
383,67,Car,True,False,,500,1000
384,-1,None,False,False,,0,1000
385,-1,None,False,False,,0,1000
386,-1,None,False,False,,0,1000
387,67,Truck,True,False,,1000,1000
388,-1,None,False,False,,0,1000
389,67,Truck,True,False,,1000,1000
390,-1,None,False,False,,0,1000
391,-1,None,False,False,,0,1000
392,-1,None,False,False,,0,1000
393,-1,None,False,False,,0,1000
394,-1,None,False,False,,0,1000
395,-1,None,False,False,,0,1000
396,-1,None,False,False,,0,1000
397,67,Car,True,False,,500,1000
398,-1,None,False,False,,0,1000
399,67,Car,True,False,,500,1000
400,67,Car,True,False,,500,1000
401,67,Car,True,False,,500,1000
402,67,Car,True,False,,500,1000
403,67,Car,True,False,,500,1000
404,67,Car,True,False,,500,1000
407,68,Car,True,False,,500,1500
408,68,Car,True,False,,500,1500
409,68,Car,True,False,,500,1500
410,68,Car,True,False,,500,1500
411,68,Car,True,False,,500,1500
412,68,Car,True,False,,500,1500
413,68,Car,True,False,,500,1500
414,68,Car,True,False,,500,1500
415,68,Car,True,False,,500,1500
416,68,Car,True,False,,500,1500
417,68,Car,True,False,,500,1500
418,68,Car,True,False,,500,1500
419,68,Car,True,False,,500,1500
420,68,Car,True,False,,500,1500
421,68,Car,True,False,,500,1500
422,68,Car,True,False,,500,1500
423,68,Car,True,False,,500,1500
424,68,Car,True,False,,500,1500
425,68,Car,True,False,,500,1500
426,68,Car,True,False,,500,1500
427,68,Car,True,False,,500,1500
428,-1,None,False,False,,0,1500
429,68,Car,True,False,,500,1500
430,68,Car,True,False,,500,1500
431,-1,None,False,False,,0,1500
432,-1,None,False,False,,0,1500
433,-1,None,False,False,,0,1500
434,68,Car,True,False,,500,1500
435,68,Car,True,False,,500,1500
436,68,Car,True,False,,500,1500
437,-1,None,False,False,,0,1500
438,68,Car,True,False,,500,1500
439,-1,None,False,False,,0,1500
440,68,Car,True,False,,500,1500
441,68,Car,True,False,,500,1500
442,68,Car,True,False,,500,1500
443,68,Car,True,False,,500,1500
444,68,Car,True,False,,500,1500
445,68,Car,True,False,,500,1500
446,68,Car,True,False,,500,1500
447,68,Car,True,False,,500,1500
448,68,Car,True,False,,500,1500
449,68,Car,True,False,,500,1500
450,68,Car,True,False,,500,1500
451,68,Car,True,False,,500,1500
452,68,Car,True,False,,500,1500
453,68,Car,True,False,,500,1500
454,68,Car,True,False,,500,1500
455,68,Car,True,False,,500,1500
456,68,Car,True,False,,500,1500
457,68,Car,True,False,,500,1500
458,68,Car,True,False,,500,1500
459,68,Car,True,False,,500,1500
460,68,Car,True,False,,500,1500
461,68,Car,True,True,DETECTED,500,1500
462,68,Car,True,False,,500,1500
463,68,Car,True,False,,500,1500
464,68,Car,True,False,,500,1500
465,68,Car,True,False,,500,1500
466,68,Car,True,False,,500,1500
467,68,Car,True,False,,500,1500
468,68,Car,True,False,,500,1500
469,68,Car,True,False,,500,1500
470,68,Car,True,False,,500,1500
471,68,Car,True,False,,500,1500
472,68,Car,True,False,,500,1500
473,-1,None,False,False,,0,1500
474,68,Car,True,False,,500,1500
475,68,Car,True,False,,500,1500
476,68,Car,True,False,,500,1500
477,68,Car,True,True,DETECTED,500,1500
478,68,Car,True,True,DETECTED,500,1500
479,68,Car,True,False,,500,1500
480,68,Car,True,False,,500,1500
481,68,Car,True,True,DETECTED,500,1500
482,68,Car,True,False,,500,1500
483,68,Car,True,False,,500,1500
484,68,Car,True,False,,500,1500
485,68,Car,True,False,,500,1500
486,68,Car,True,False,,500,1500
487,68,Car,True,False,,500,1500
488,68,Car,True,False,,500,1500
489,68,Car,True,False,,500,1500
490,68,Car,True,False,,500,1500
491,68,Car,True,False,,500,1500
492,68,Car,True,False,,500,1500
493,68,Car,True,False,,500,1500
494,-1,None,False,False,,0,1500
495,68,Car,True,True,DETECTED,500,1500
497,-1,None,False,False,,0,1500
500,68,Car,True,False,,500,1500
501,68,Car,True,False,,500,1500
502,68,Car,True,True,DETECTED,500,1500
503,68,Car,True,False,,500,1500
504,68,Car,True,True,DETECTED,500,1500
505,68,Car,True,True,DETECTED,500,1500
506,68,Car,True,True,DETECTED,500,1500
507,68,Car,True,True,DETECTED,500,1500
508,68,Car,True,False,,500,1500
509,68,Car,True,False,,500,1500
510,68,Car,True,True,DETECTED,500,1500
511,68,Car,True,False,,500,1500
512,68,Car,True,False,,500,1500
513,68,Car,True,False,,500,1500
514,68,Car,True,True,DETECTED,500,1500
515,68,Car,True,False,,500,1500
516,68,Car,True,False,,500,1500
517,68,Car,True,False,,500,1500
518,68,Car,True,False,,500,1500
519,68,Car,True,False,,500,1500
520,68,Car,True,False,,500,1500
521,68,Car,True,False,,500,1500
522,68,Car,True,False,,500,1500
523,68,Car,True,False,,500,1500
524,68,Car,True,False,,500,1500
525,68,Car,True,False,,500,1500
526,68,Car,True,False,,500,1500
527,68,Car,True,False,,500,1500
528,68,Car,True,False,,500,1500
529,68,Car,True,False,,500,1500
530,68,Car,True,False,,500,1500
531,68,Car,True,False,,500,1500
532,68,Car,True,False,,500,1500
533,68,Car,True,False,,500,1500
534,68,Car,True,False,,500,1500
535,68,Car,True,False,,500,1500
536,68,Car,True,False,,500,1500
537,68,Car,True,False,,500,1500
538,68,Car,True,False,,500,1500
539,68,Car,True,False,,500,1500
540,68,Car,True,False,,500,1500
541,68,Car,True,False,,500,1500
542,68,Car,True,False,,500,1500
543,68,Car,True,False,,500,1500
544,68,Car,True,False,,500,1500
545,68,Car,True,False,,500,1500
546,68,Car,True,False,,500,1500
547,68,Car,True,True,DETECTED,500,1500
548,68,Car,True,False,,500,1500
549,68,Car,True,False,,500,1500
550,68,Car,True,False,,500,1500
551,68,Car,True,False,,500,1500
552,68,Car,True,False,,500,1500
553,68,Car,True,False,,500,1500
554,68,Car,True,False,,500,1500
555,68,Car,True,False,,500,1500
556,68,Car,True,False,,500,1500
557,68,Car,True,False,,500,1500
558,68,Car,True,False,,500,1500
559,68,Car,True,False,,500,1500
560,68,Car,True,False,,500,1500
561,68,Car,True,False,,500,1500
562,68,Car,True,False,,500,1500
563,68,Car,True,False,,500,1500
564,68,Car,True,False,,500,1500
565,68,Car,True,False,,500,1500
566,68,Car,True,False,,500,1500
567,68,Car,True,False,,500,1500
568,68,Car,True,False,,500,1500
569,71,Car,True,False,,500,2000
569,68,Car,True,False,,500,2000
570,71,Car,True,False,,500,2000
570,68,Car,True,False,,500,2000
571,71,Car,True,False,,500,2000
571,68,Car,True,False,,500,2000
572,71,Car,True,False,,500,2000
572,68,Car,True,False,,500,2000
573,71,Car,True,False,,500,2000
573,68,Car,True,False,,500,2000
574,71,Car,True,False,,500,2000
574,68,Car,True,False,,500,2000
575,71,Car,True,False,,500,2000
575,68,Car,True,False,,500,2000
576,71,Car,True,False,,500,2000
576,68,Car,True,False,,500,2000
577,71,Car,True,False,,500,2000
577,68,Car,True,False,,500,2000
578,71,Car,True,False,,500,2000
578,68,Car,True,False,,500,2000
579,71,Car,True,False,,500,2000
579,68,Car,True,False,,500,2000
580,71,Car,True,False,,500,2000
580,68,Car,True,False,,500,2000
581,71,Car,True,False,,500,2000
581,68,Car,True,False,,500,2000
582,71,Car,True,False,,500,2000
582,68,Car,True,False,,500,2000
583,71,Car,True,False,,500,2000
583,68,Car,True,False,,500,2000
584,71,Car,True,False,,500,2000
584,68,Car,True,False,,500,2000
585,71,Car,True,False,,500,2000
585,68,Car,True,False,,500,2000
586,71,Car,True,False,,500,2000
586,68,Car,True,False,,500,2000
587,71,Car,True,False,,500,2000
587,68,Car,True,False,,500,2000
588,71,Car,True,False,,500,2000
588,68,Car,True,False,,500,2000
589,71,Car,True,False,,500,2000
589,68,Car,True,False,,500,2000
590,71,Car,True,False,,500,2000
590,68,Car,True,False,,500,2000
591,71,Car,True,False,,500,2000
591,68,Car,True,False,,500,2000
592,71,Car,True,False,,500,2000
592,68,Car,True,False,,500,2000
593,71,Car,True,False,,500,2000
593,68,Car,True,False,,500,2000
594,71,Car,True,False,,500,2000
594,68,Car,True,False,,500,2000
595,71,Car,True,False,,500,2000
595,68,Car,True,False,,500,2000
596,71,Car,True,False,,500,2000
596,68,Car,True,False,,500,2000
597,71,Car,True,False,,500,2000
597,68,Car,True,False,,500,2000
598,71,Car,True,False,,500,2000
598,68,Car,True,False,,500,2000
599,71,Car,True,False,,500,2000
600,71,Car,True,False,,500,2000
601,71,Car,True,False,,500,2000
602,71,Car,True,False,,500,2000
603,71,Car,True,False,,500,2000
604,71,Car,True,False,,500,2000
605,71,Car,True,False,,500,2000
606,71,Car,True,False,,500,2000
607,71,Car,True,False,,500,2000
608,71,Car,True,False,,500,2000
609,71,Car,True,False,,500,2000
610,71,Car,True,False,,500,2000
611,71,Car,True,False,,500,2000
612,71,Car,True,False,,500,2000
613,71,Car,True,False,,500,2000
614,71,Car,True,False,,500,2000
615,71,Car,True,False,,500,2000
616,71,Car,True,False,,500,2000
617,71,Car,True,False,,500,2000
618,71,Car,True,False,,500,2000
619,71,Car,True,False,,500,2000
620,71,Car,True,False,,500,2000
621,71,Car,True,False,,500,2000
622,71,Car,True,False,,500,2000
623,71,Car,True,False,,500,2000
624,71,Car,True,False,,500,2000
625,71,Car,True,False,,500,2000
626,-1,None,False,False,,0,2000
627,-1,None,False,False,,0,2000
628,-1,None,False,False,,0,2000
629,-1,None,False,False,,0,2000
630,-1,None,False,False,,0,2000
631,71,Car,True,False,,500,2000
632,71,Car,True,False,,500,2000
633,71,Car,True,False,,500,2000
634,71,Car,True,False,,500,2000
635,71,Car,True,False,,500,2000
636,71,Car,True,False,,500,2000
637,71,Car,True,False,,500,2000
638,71,Car,True,False,,500,2000
639,71,Car,True,False,,500,2000
640,71,Car,True,False,,500,2000
641,71,Car,True,False,,500,2000
642,71,Car,True,False,,500,2000
643,71,Car,True,False,,500,2000
644,71,Car,True,False,,500,2000
645,71,Car,True,False,,500,2000
646,71,Car,True,False,,500,2000
647,71,Car,True,True,DETECTED,500,2000
648,71,Car,True,True,DETECTED,500,2000
649,71,Car,True,False,,500,2000
650,71,Car,True,True,DETECTED,500,2000
651,71,Car,True,False,,500,2000
652,71,Car,True,True,DETECTED,500,2000
653,71,Car,True,True,DETECTED,500,2000
654,71,Car,True,True,DETECTED,500,2000
655,71,Car,True,True,DETECTED,500,2000
656,71,Car,True,False,,500,2000
657,71,Car,True,False,,500,2000
658,71,Car,True,False,,500,2000
659,71,Car,True,False,,500,2000
660,71,Car,True,True,DETECTED,500,2000
661,71,Car,True,True,DETECTED,500,2000
662,71,Car,True,True,DETECTED,500,2000
663,71,Car,True,True,DETECTED,500,2000
664,71,Car,True,False,,500,2000
665,71,Car,True,False,,500,2000
666,71,Car,True,False,,500,2000
667,71,Car,True,True,DETECTED,500,2000
668,71,Car,True,True,DETECTED,500,2000
669,71,Car,True,False,,500,2000
670,71,Car,True,True,DETECTED,500,2000
671,71,Car,True,False,,500,2000
672,71,Car,True,True,DETECTED,500,2000
673,71,Car,True,True,DETECTED,500,2000
674,71,Car,True,True,DETECTED,500,2000
675,71,Car,True,True,DETECTED,500,2000
676,71,Car,True,False,,500,2000
677,71,Car,True,True,DETECTED,500,2000
678,71,Car,True,False,,500,2000
679,71,Car,True,True,DETECTED,500,2000
680,71,Car,True,False,,500,2000
681,71,Car,True,True,DETECTED,500,2000
682,71,Car,True,True,DETECTED,500,2000
683,71,Car,True,True,DETECTED,500,2000
684,71,Car,True,False,,500,2000
685,71,Car,True,False,,500,2000
686,71,Car,True,False,,500,2000
687,71,Car,True,False,,500,2000
688,71,Car,True,False,,500,2000
689,71,Car,True,True,DETECTED,500,2000
690,71,Car,True,True,DETECTED,500,2000
691,71,Car,True,True,DETECTED,500,2000
692,71,Car,True,True,DETECTED,500,2000
693,71,Car,True,False,,500,2000
694,71,Car,True,True,DETECTED,500,2000
695,71,Car,True,True,DETECTED,500,2000
696,71,Car,True,True,DETECTED,500,2000
697,71,Car,True,True,DETECTED,500,2000
698,71,Car,True,False,,500,2000
699,71,Car,True,True,DETECTED,500,2000
700,71,Car,True,True,DETECTED,500,2000
701,71,Car,True,True,DETECTED,500,2000
702,71,Car,True,True,DETECTED,500,2000
703,71,Car,True,True,DETECTED,500,2000
704,71,Car,True,True,DETECTED,500,2000
705,71,Car,True,True,DETECTED,500,2000
706,71,Car,True,True,DETECTED,500,2000
707,71,Car,True,True,DETECTED,500,2000
708,71,Car,True,True,DETECTED,500,2000
709,71,Car,True,True,DETECTED,500,2000
710,71,Car,True,False,,500,2000
711,71,Car,True,False,,500,2000
712,71,Car,True,False,,500,2000
713,71,Car,True,False,,500,2000
714,71,Car,True,False,,500,2000
715,71,Car,True,False,,500,2000
716,71,Car,True,False,,500,2000
717,71,Car,True,False,,500,2000
718,71,Car,True,False,,500,2000
719,71,Car,True,False,,500,2000
720,71,Car,True,False,,500,2000
721,71,Car,True,False,,500,2000
722,71,Car,True,False,,500,2000
723,71,Car,True,False,,500,2000
724,71,Car,True,False,,500,2000
725,71,Car,True,False,,500,2000
729,71,Car,True,False,,500,2000
730,71,Car,True,False,,500,2000
731,71,Car,True,False,,500,2000
732,71,Car,True,False,,500,2000
733,71,Car,True,False,,500,2000
734,71,Car,True,False,,500,2000
735,71,Car,True,False,,500,2000
736,71,Car,True,False,,500,2000
737,71,Car,True,False,,500,2000
738,71,Car,True,False,,500,2000
739,71,Car,True,False,,500,2000
740,71,Car,True,False,,500,2000
741,71,Car,True,False,,500,2000
742,71,Car,True,False,,500,2000
743,71,Car,True,False,,500,2000
744,71,Car,True,False,,500,2000
745,71,Car,True,False,,500,2000
750,72,Car,True,False,,500,2500
751,72,Car,True,True,DETECTED,500,2500
754,71,Car,True,False,,500,2500
755,71,Car,True,False,,500,2500
758,72,Car,True,True,DETECTED,500,2500
