frame,vehicle_id,v_x1,v_y1,v_x2,v_y2,vehicle_type,bbox_area,detected,plate_detected,p_x1,p_y1,p_x2,p_y2,plate_text,individual_toll,total_toll
550,95,378,216,446,273,Car,3948,True,False,0,0,0,0,,500,2500
551,95,377,216,446,273,Car,4075,True,False,0,0,0,0,,500,2500
552,95,375,216,445,274,Car,4084,True,False,0,0,0,0,,500,2500
553,95,374,216,445,274,Car,4092,True,False,0,0,0,0,,500,2500
554,95,374,217,445,275,Car,4176,True,False,0,0,0,0,,500,2500
555,95,373,217,445,276,Car,4210,True,False,0,0,0,0,,500,2500
556,95,374,217,446,276,Car,4290,True,False,0,0,0,0,,500,2500
557,95,374,216,447,276,Car,4475,True,False,0,0,0,0,,500,2500
558,95,375,215,448,276,Car,4554,True,False,0,0,0,0,,500,2500
559,95,375,215,448,276,Car,4521,True,False,0,0,0,0,,500,2500
560,95,374,216,449,278,Car,4784,True,False,0,0,0,0,,500,2500
561,95,374,217,449,280,Car,4841,True,False,0,0,0,0,,500,2500
562,95,373,218,449,282,Car,5010,True,False,0,0,0,0,,500,2500
563,95,373,218,449,284,Car,5168,True,False,0,0,0,0,,500,2500
564,95,373,218,450,285,Car,5195,True,False,0,0,0,0,,500,2500
565,95,373,218,451,285,Car,5288,True,False,0,0,0,0,,500,2500
566,95,374,218,452,286,Car,5438,True,False,0,0,0,0,,500,2500
567,95,374,218,453,287,Car,5531,True,False,0,0,0,0,,500,2500
568,95,374,218,454,287,Car,5505,True,False,0,0,0,0,,500,2500
569,95,375,219,457,288,Car,5902,True,False,0,0,0,0,,500,2500
570,95,376,219,463,289,Car,6745,True,False,0,0,0,0,,500,2500
571,95,376,219,465,289,Car,6749,True,False,0,0,0,0,,500,2500
572,95,375,219,467,290,Car,6873,True,False,0,0,0,0,,500,2500
573,95,374,219,468,289,Car,6821,True,False,0,0,0,0,,500,2500
574,95,373,218,468,290,Car,6587,True,False,0,0,0,0,,500,2500
575,95,373,218,467,290,Car,6550,True,False,0,0,0,0,,500,2500
576,95,373,218,467,290,Car,6596,True,False,0,0,0,0,,500,2500
577,95,373,218,467,290,Car,6626,True,False,0,0,0,0,,500,2500
578,95,373,218,467,291,Car,6808,True,False,0,0,0,0,,500,2500
579,95,374,219,468,293,Car,7059,True,False,0,0,0,0,,500,2500
580,95,375,218,470,293,Car,7040,True,False,0,0,0,0,,500,2500
581,95,376,217,471,292,Car,7182,True,False,0,0,0,0,,500,2500
582,95,376,217,472,292,Car,7167,True,False,0,0,0,0,,500,2500
583,95,375,217,471,292,Car,7182,True,False,0,0,0,0,,500,2500
584,95,375,215,471,291,Car,7270,True,False,0,0,0,0,,500,2500
585,95,375,215,471,291,Car,7412,True,False,0,0,0,0,,500,2500
586,95,374,215,471,293,Car,7417,True,False,0,0,0,0,,500,2500
587,95,374,217,471,294,Car,7365,True,False,0,0,0,0,,500,2500
588,95,375,218,472,296,Car,7512,True,False,0,0,0,0,,500,2500
589,95,376,218,474,296,Car,7551,True,False,0,0,0,0,,500,2500
590,95,376,218,474,296,Car,7610,True,False,0,0,0,0,,500,2500
591,95,376,218,474,297,Car,7719,True,False,0,0,0,0,,500,2500
592,95,377,218,476,297,Car,7783,True,True,431,273,449,285,DETECTED,500,2500
593,95,378,217,478,296,Car,8001,True,False,0,0,0,0,,500,2500
594,95,379,216,480,296,Car,7991,True,True,433,273,453,285,DETECTED,500,2500
595,95,380,216,481,296,Car,8188,True,True,432,271,453,285,DETECTED,500,2500
596,95,380,215,482,295,Car,8221,True,False,0,0,0,0,,500,2500
597,95,380,215,483,296,Car,8359,True,True,434,272,454,284,DETECTED,500,2500
598,95,380,214,483,296,Car,8468,True,False,0,0,0,0,,500,2500
599,95,380,214,483,297,Car,8746,True,True,433,272,454,286,DETECTED,500,2500
600,95,380,215,484,298,Car,8808,True,True,433,272,455,285,DETECTED,500,2500
601,95,380,215,484,299,Car,8872,True,True,435,274,456,286,DETECTED,500,2500
602,95,381,215,488,300,Car,9395,True,True,437,275,458,287,DETECTED,500,2500
603,95,382,215,489,300,Car,9091,True,True,438,275,459,288,DETECTED,500,2500
604,95,382,215,489,301,Car,9353,True,True,440,274,461,287,DETECTED,500,2500
605,95,382,215,490,301,Car,9373,True,True,440,275,461,288,DETECTED,500,2500
606,95,382,215,490,302,Car,9494,True,True,440,275,462,288,DETECTED,500,2500
607,95,382,214,491,302,Car,9701,True,True,441,275,462,289,DETECTED,500,2500
608,95,382,214,493,303,Car,9964,True,True,442,276,463,289,DETECTED,500,2500
609,95,384,214,499,303,Car,11108,True,True,442,275,464,288,DETECTED,500,2500
610,95,382,213,497,302,Car,10168,True,True,442,275,465,289,DETECTED,500,2500
611,95,384,213,503,302,Car,11318,True,True,442,274,465,288,DETECTED,500,2500
612,95,384,213,506,302,Car,11410,True,True,443,275,465,288,DETECTED,500,2500
613,95,383,213,507,302,Car,11282,True,True,444,275,466,288,DETECTED,500,2500
614,95,383,213,508,302,Car,11266,True,True,445,275,466,288,DETECTED,500,2500
615,95,382,213,506,303,Car,10972,True,True,445,276,466,289,DETECTED,500,2500
616,95,382,213,507,304,Car,11243,True,True,445,277,467,291,DETECTED,500,2500
617,95,382,214,506,304,Car,10607,True,True,446,278,468,291,DETECTED,500,2500
618,95,383,215,507,305,Car,10981,True,True,446,278,468,291,DETECTED,500,2500
619,95,383,215,508,305,Car,11164,True,True,447,279,469,293,DETECTED,500,2500
620,95,383,216,508,306,Car,10802,True,True,448,279,470,292,DETECTED,500,2500
621,95,384,216,508,306,Car,10940,True,True,449,279,471,292,DETECTED,500,2500
622,95,385,216,509,306,Car,10757,True,True,448,279,471,294,DETECTED,500,2500
623,95,385,216,509,306,Car,10858,True,True,448,279,471,294,DETECTED,500,2500
624,95,385,216,509,306,Car,10932,True,True,448,280,471,294,DETECTED,500,2500
625,95,384,216,508,307,Car,11128,True,True,448,280,471,294,DETECTED,500,2500
626,95,384,216,507,308,Car,11217,True,True,448,280,471,294,DETECTED,500,2500
627,95,385,216,508,307,Car,10857,True,True,450,278,474,293,DETECTED,500,2500
628,95,387,216,509,307,Car,10809,True,True,450,278,472,292,DETECTED,500,2500
629,95,385,217,508,308,Car,11157,True,True,449,278,472,293,DETECTED,500,2500
630,95,385,217,508,308,Car,11019,True,True,450,279,472,293,DETECTED,500,2500
631,95,386,216,508,308,Car,11169,True,True,451,279,473,293,DETECTED,500,2500
632,95,385,217,508,309,Car,11180,True,True,451,280,474,294,DETECTED,500,2500
633,95,384,218,507,311,Car,11506,True,True,451,282,473,296,DETECTED,500,2500
634,95,384,218,507,312,Car,11469,True,True,450,284,473,298,DETECTED,500,2500
635,95,385,218,508,312,Car,11335,True,True,451,285,474,298,DETECTED,500,2500
636,95,386,218,508,312,Car,11447,True,True,451,286,474,299,DETECTED,500,2500
637,95,386,218,509,313,Car,11580,True,True,452,286,476,301,DETECTED,500,2500
638,95,387,218,510,313,Car,11643,True,True,453,288,476,302,DETECTED,500,2500
639,95,388,218,510,314,Car,11774,True,True,453,289,476,303,DETECTED,500,2500
640,95,388,218,511,314,Car,11651,True,True,453,289,477,304,DETECTED,500,2500
641,95,389,218,511,315,Car,11844,True,True,455,290,477,304,DETECTED,500,2500
642,95,389,218,512,315,Car,11795,True,True,454,289,478,303,DETECTED,500,2500
643,95,390,218,513,315,Car,11940,True,True,454,288,478,303,DETECTED,500,2500
644,95,389,218,514,315,Car,12295,True,True,459,289,480,302,DETECTED,500,2500
645,95,390,218,515,316,Car,12336,True,True,457,288,480,303,DETECTED,500,2500
646,95,390,218,515,316,Car,12433,True,True,456,288,480,303,DETECTED,500,2500
647,95,390,218,516,317,Car,12462,True,True,458,288,482,303,DETECTED,500,2500
648,95,391,218,517,317,Car,12357,True,True,459,288,483,303,DETECTED,500,2500
649,95,391,218,518,317,Car,12547,True,True,460,289,483,303,DETECTED,500,2500
650,95,392,218,518,317,Car,12525,True,True,460,289,483,303,DETECTED,500,2500
651,95,392,218,519,317,Car,12695,True,True,460,288,483,302,DETECTED,500,2500
652,95,392,217,519,318,Car,12860,True,True,460,289,484,304,DETECTED,500,2500
653,95,392,217,520,318,Car,13116,True,True,460,290,485,305,DETECTED,500,2500
654,95,393,217,522,319,Car,12930,True,True,463,291,488,306,DETECTED,500,2500
655,95,394,218,523,319,Car,13019,True,True,464,292,488,307,DETECTED,500,2500
656,95,395,219,524,320,Car,13137,True,True,465,292,488,308,DETECTED,500,2500
657,95,396,219,525,321,Car,13051,True,True,465,295,489,309,DETECTED,500,2500
658,95,396,220,526,321,Car,13128,True,True,465,293,490,309,DETECTED,500,2500
659,95,396,220,527,322,Car,13572,True,True,465,294,490,310,DETECTED,500,2500
660,95,396,220,527,323,Car,13780,True,True,465,295,490,310,DETECTED,500,2500
661,95,395,220,527,323,Car,14089,True,True,464,295,490,311,DETECTED,500,2500
662,95,394,220,527,324,Car,14102,True,True,465,296,490,310,DETECTED,500,2500
663,95,394,220,528,324,Car,14251,True,True,465,295,490,310,DETECTED,500,2500
664,95,394,220,528,325,Car,13968,True,True,466,295,491,311,DETECTED,500,2500
665,95,394,219,529,325,Car,14236,True,True,467,296,492,312,DETECTED,500,2500
666,95,394,220,529,326,Car,14510,True,True,467,297,492,312,DETECTED,500,2500
667,95,393,221,529,327,Car,14859,True,True,468,298,493,313,DETECTED,500,2500
668,95,389,221,528,328,Car,15418,True,True,468,300,494,316,DETECTED,500,2500
669,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
670,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
671,95,392,222,531,329,Car,14899,True,True,469,300,495,316,DETECTED,500,2500
672,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
673,95,393,221,532,329,Car,14820,True,True,469,301,495,317,DETECTED,500,2500
674,95,393,221,532,330,Car,15153,True,True,469,301,495,317,DETECTED,500,2500
675,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
676,95,396,238,535,336,Car,10000,True,True,468,301,495,317,DETECTED,500,2500
677,95,396,246,535,338,Car,10064,True,True,470,302,496,318,DETECTED,500,2500
678,95,395,236,535,332,Car,14746,True,True,471,302,498,318,DETECTED,500,2500
679,95,395,232,536,330,Car,14962,True,True,472,302,498,318,DETECTED,500,2500
680,95,395,229,537,330,Car,15295,True,True,474,303,499,319,DETECTED,500,2500
681,95,396,227,538,331,Car,15946,True,True,474,302,501,320,DETECTED,500,2500
682,95,397,224,540,331,Car,16349,True,True,475,303,502,321,DETECTED,500,2500
683,95,397,223,540,332,Car,16453,True,True,475,303,502,321,DETECTED,500,2500
684,95,397,222,541,333,Car,16643,True,True,476,303,503,321,DETECTED,500,2500
685,95,398,221,542,333,Car,16658,True,True,476,302,504,320,DETECTED,500,2500
686,95,398,220,543,333,Car,16693,True,True,477,303,504,320,DETECTED,500,2500
687,95,398,219,543,333,Car,16722,True,True,476,304,504,321,DETECTED,500,2500
688,95,398,219,544,334,Car,16952,True,True,477,304,505,321,DETECTED,500,2500
689,95,398,218,544,334,Car,17264,True,True,478,306,505,323,DETECTED,500,2500
690,95,398,218,545,335,Car,17482,True,True,479,307,507,324,DETECTED,500,2500
691,95,399,218,547,336,Car,17724,True,True,480,307,508,325,DETECTED,500,2500
692,95,399,218,548,337,Car,18152,True,True,483,309,509,326,DETECTED,500,2500
693,95,398,218,548,339,Car,18518,True,True,482,310,509,327,DETECTED,500,2500
694,95,398,218,549,340,Car,18749,True,True,483,311,510,328,DETECTED,500,2500
695,95,400,218,551,341,Car,18963,True,True,483,311,511,329,DETECTED,500,2500
696,95,401,218,553,342,Car,19036,True,True,485,312,513,330,DETECTED,500,2500
697,95,401,219,554,343,Car,19093,True,True,486,313,514,331,DETECTED,500,2500
698,95,402,220,556,345,Car,19440,True,True,487,314,515,333,DETECTED,500,2500
699,95,403,222,557,346,Car,19332,True,True,487,314,517,333,DETECTED,500,2500
700,95,403,223,558,348,Car,19358,True,True,489,316,517,333,DETECTED,500,2500
701,95,403,224,559,349,Car,19223,True,True,489,317,518,334,DETECTED,500,2500
702,95,404,225,560,350,Car,19438,True,True,491,316,520,334,DETECTED,500,2500
703,95,405,226,562,351,Car,19582,True,True,492,317,521,335,DETECTED,500,2500
704,95,405,227,563,352,Car,19480,True,True,494,319,523,337,DETECTED,500,2500
705,95,407,228,565,353,Car,19738,True,True,496,320,525,338,DETECTED,500,2500
706,95,408,228,568,353,Car,20156,True,True,498,321,527,339,DETECTED,500,2500
707,95,409,228,569,354,Car,20395,True,True,499,322,528,339,DETECTED,500,2500
708,95,409,228,571,354,Car,20617,True,True,500,323,529,341,DETECTED,500,2500
709,95,409,228,572,355,Car,20925,True,True,500,323,530,342,DETECTED,500,2500
710,95,409,228,573,356,Car,21166,True,True,502,325,531,343,DETECTED,500,2500
711,95,410,229,575,356,Car,21635,True,True,505,326,533,343,DETECTED,500,2500
712,95,411,229,578,357,Car,21796,True,True,510,326,536,343,DETECTED,500,2500
713,95,412,229,580,358,Car,22080,True,True,508,327,537,344,DETECTED,500,2500
714,95,412,229,581,359,Car,22606,True,True,507,327,538,346,DETECTED,500,2500
715,95,411,229,583,359,Car,23003,True,True,509,327,539,347,DETECTED,500,2500
716,95,411,229,584,360,Car,23444,True,True,510,328,541,347,DETECTED,500,2500
717,95,412,229,587,361,Car,23732,True,True,512,328,544,348,DETECTED,500,2500
718,95,413,228,589,362,Car,24392,True,True,513,331,545,350,DETECTED,500,2500
719,95,413,228,591,364,Car,24842,True,True,514,332,547,352,DETECTED,500,2500
720,95,413,229,593,365,Car,25187,True,True,517,333,549,353,DETECTED,500,2500
721,95,414,229,595,367,Car,25746,True,True,518,334,551,354,DETECTED,500,2500
722,95,414,230,598,369,Car,26594,True,True,520,335,553,355,DETECTED,500,2500
723,95,414,230,599,371,Car,27384,True,True,521,336,554,356,DETECTED,500,2500
724,95,414,230,602,372,Car,27331,True,True,524,338,556,358,DETECTED,500,2500
725,95,415,230,604,373,Car,27944,True,True,524,339,558,360,DETECTED,500,2500
726,95,415,230,607,374,Car,28872,True,True,528,341,561,361,DETECTED,500,2500
727,95,415,230,611,376,Car,30005,True,True,531,342,565,362,DETECTED,500,2500
728,95,416,230,613,378,Car,30837,True,True,531,343,567,365,DETECTED,500,2500
729,95,416,230,616,380,Car,31365,True,True,534,346,570,368,DETECTED,500,2500
730,95,417,230,620,382,Car,32349,True,True,537,348,574,370,DETECTED,500,2500
731,95,418,230,624,384,Car,33536,True,True,541,350,578,372,DETECTED,500,2500
732,95,419,232,628,388,Car,34636,True,True,544,353,581,374,DETECTED,500,2500
733,95,420,233,632,391,Car,35595,True,True,547,355,585,378,DETECTED,500,2500
734,95,421,233,636,393,Car,36610,True,True,552,357,591,381,DETECTED,500,2500
735,95,421,233,641,396,Car,37997,True,True,556,360,594,383,DETECTED,500,2500
736,95,422,232,645,397,Car,39553,True,True,558,362,598,386,DETECTED,500,2500
737,95,423,231,651,399,Car,40936,True,True,562,364,604,389,DETECTED,500,2500
738,95,425,231,656,402,Car,42162,True,True,566,366,608,392,DETECTED,500,2500
739,95,426,232,662,406,Car,44409,True,True,571,370,613,395,DETECTED,500,2500
740,95,428,233,668,410,Car,45498,True,True,575,373,619,399,DETECTED,500,2500
741,95,430,233,675,414,Car,47351,True,True,580,376,625,403,DETECTED,500,2500
742,95,432,234,681,417,Car,49234,True,True,585,379,630,406,DETECTED,500,2500
743,95,433,234,687,421,Car,51404,True,True,589,382,636,410,DETECTED,500,2500
744,95,435,234,694,425,Car,54228,True,True,595,386,642,415,DETECTED,500,2500
745,95,437,235,701,430,Car,55746,True,True,600,390,650,419,DETECTED,500,2500
746,95,439,234,709,434,Car,59717,True,True,609,395,657,425,DETECTED,500,2500
747,95,441,235,718,439,Car,61830,True,True,616,400,667,431,DETECTED,500,2500
748,95,443,234,726,444,Car,65998,True,True,622,405,675,437,DETECTED,500,2500
749,95,445,235,736,449,Car,69085,True,True,630,408,684,441,DETECTED,500,2500
750,95,447,237,747,455,Car,71859,True,True,638,413,693,448,DETECTED,500,2500
751,95,449,237,756,460,Car,75133,True,True,643,419,701,455,DETECTED,500,2500
752,95,450,238,766,465,Car,79498,True,True,653,423,712,461,DETECTED,500,2500
753,95,453,239,778,470,Car,82701,True,True,663,428,724,467,DETECTED,500,2500
754,95,456,239,791,473,Car,84995,True,True,672,435,735,473,DETECTED,500,2500
755,95,457,239,802,474,Car,86589,True,True,682,440,750,474,DETECTED,500,2500
756,95,460,239,814,475,Car,89051,True,True,695,447,761,475,DETECTED,500,2500
757,95,464,238,830,475,Car,92784,True,True,709,456,776,475,DETECTED,500,2500
758,96,558,106,805,315,Car,93073,True,False,0,0,0,0,,500,3000
758,95,464,237,839,474,Bus,51691,True,False,0,0,0,0,,750,3000
759,96,557,105,802,313,Car,91786,True,False,0,0,0,0,,500,3000
759,95,463,238,843,474,Bus,50712,True,False,0,0,0,0,,750,3000
760,96,557,103,802,311,Car,91200,True,False,0,0,0,0,,500,3000
760,95,462,237,846,474,Bus,51161,True,False,0,0,0,0,,750,3000
761,96,558,103,803,313,Car,90748,True,False,0,0,0,0,,500,3000
761,95,463,237,849,474,Bus,52160,True,False,0,0,0,0,,750,3000
762,96,558,103,803,314,Car,89631,True,False,0,0,0,0,,500,3000
762,95,465,238,851,474,Bus,52024,True,False,0,0,0,0,,750,3000
763,96,559,101,803,312,Car,87915,True,False,0,0,0,0,,500,3000
763,95,467,238,852,475,Bus,50887,True,False,0,0,0,0,,750,3000
764,96,559,102,804,315,Car,87052,True,False,0,0,0,0,,500,3000
764,95,470,238,852,474,Bus,53195,True,False,0,0,0,0,,750,3000
765,96,559,99,802,309,Car,86375,True,False,0,0,0,0,,500,3000
765,95,472,239,853,474,Bus,49157,True,False,0,0,0,0,,750,3000
766,96,560,97,801,303,Car,84959,True,False,0,0,0,0,,500,3000
766,95,474,240,853,474,Bus,47298,True,False,0,0,0,0,,750,3000
767,96,560,97,800,298,Car,83656,True,False,0,0,0,0,,500,3000
767,95,477,242,853,475,Bus,46729,True,False,0,0,0,0,,750,3000
768,96,560,95,799,290,Car,82469,True,False,0,0,0,0,,500,3000
768,95,480,243,853,475,Bus,44127,True,False,0,0,0,0,,750,3000
769,96,561,94,799,283,Car,80993,True,False,0,0,0,0,,500,3000
769,95,484,244,854,475,Bus,41943,True,False,0,0,0,0,,750,3000
770,96,562,94,799,276,Car,79793,True,False,0,0,0,0,,500,3000
770,95,488,245,854,475,Bus,40795,True,False,0,0,0,0,,750,3000
771,96,563,95,800,270,Car,78272,True,False,0,0,0,0,,500,3000
771,95,492,246,854,475,Bus,39682,True,False,0,0,0,0,,750,3000
772,96,564,95,800,267,Car,77260,True,False,0,0,0,0,,500,3000
772,95,495,247,854,475,Bus,40111,True,False,0,0,0,0,,750,3000
773,96,564,96,799,264,Car,75284,True,False,0,0,0,0,,500,3000
773,95,500,249,855,475,Bus,39199,True,False,0,0,0,0,,750,3000
774,96,564,97,799,263,Car,74427,True,False,0,0,0,0,,500,3000
774,95,504,250,855,475,Bus,39519,True,False,0,0,0,0,,750,3000
775,96,563,97,798,262,Car,72914,True,True,563,109,793,262,DETECTED,500,3000
775,95,508,250,855,475,Bus,39464,True,False,0,0,0,0,,750,3000
776,96,563,97,798,262,Car,71269,True,True,563,103,794,261,DETECTED,500,3000
776,95,514,251,855,474,Bus,40036,True,False,0,0,0,0,,750,3000
777,96,563,98,797,263,Car,69347,True,True,564,107,789,254,DETECTED,500,3000
777,95,519,252,855,474,Bus,40544,True,False,0,0,0,0,,750,3000
778,96,563,100,797,267,Car,67219,True,True,563,107,788,264,DETECTED,500,3000
778,95,525,254,856,475,Bus,42147,True,False,0,0,0,0,,750,3000
779,96,563,101,798,270,Car,64696,True,True,563,108,787,266,DETECTED,500,3000
779,95,531,257,856,475,Bus,42707,True,False,0,0,0,0,,750,3000
780,95,538,259,857,476,Car,62757,True,False,0,0,0,0,,500,3000
781,95,544,262,856,476,Car,60802,True,False,0,0,0,0,,500,3000
782,95,552,264,857,476,Car,58061,True,False,0,0,0,0,,500,3000
783,95,559,265,857,476,Car,56908,True,False,0,0,0,0,,500,3000
784,95,566,267,857,475,Car,54541,True,False,0,0,0,0,,500,3000
785,95,574,271,858,476,Car,51461,True,False,0,0,0,0,,500,3000
786,95,583,274,858,477,Car,48330,True,False,0,0,0,0,,500,3000
787,95,593,279,859,478,Car,44328,True,False,0,0,0,0,,500,3000
788,95,604,284,860,478,Car,41200,True,False,0,0,0,0,,500,3000
789,95,618,288,862,478,Car,37431,True,False,0,0,0,0,,500,3000
790,95,632,294,863,479,Car,32914,True,False,0,0,0,0,,500,3000
791,95,648,301,865,480,Car,28588,True,False,0,0,0,0,,500,3000
792,95,664,309,866,482,Car,24557,True,False,0,0,0,0,,500,3000
793,95,682,320,867,485,Car,19316,True,False,0,0,0,0,,500,3000
794,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
795,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
796,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
797,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
798,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
799,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
800,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
801,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
802,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
803,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
804,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
805,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
806,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
807,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
808,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
809,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
810,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
811,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
812,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
813,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
814,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
815,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
816,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
817,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
818,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
819,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
820,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
821,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
822,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
823,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
824,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
825,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
826,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
827,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
828,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
829,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
830,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
831,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
832,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
833,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
834,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
835,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
836,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
837,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
838,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
839,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
840,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
841,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
842,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
843,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
844,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
845,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
846,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
847,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
848,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
849,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
852,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
853,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
854,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
855,97,778,183,819,221,Car,1505,True,False,0,0,0,0,,500,3500
856,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
857,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
858,97,778,184,819,221,Car,1556,True,False,0,0,0,0,,500,3500
859,97,777,185,819,222,Car,1646,True,False,0,0,0,0,,500,3500
860,97,777,185,819,222,Car,1638,True,False,0,0,0,0,,500,3500
861,97,777,185,819,223,Car,1654,True,False,0,0,0,0,,500,3500
862,97,776,184,819,222,Car,1564,True,False,0,0,0,0,,500,3500
863,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
864,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
865,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
866,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
867,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
868,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
869,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
870,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
871,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
872,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
873,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
874,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
875,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
876,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
877,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
878,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
879,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
880,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
881,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
882,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
883,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
884,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
885,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3500
889,98,352,212,415,265,Car,3376,True,False,0,0,0,0,,500,4000
890,98,351,211,415,265,Car,3383,True,False,0,0,0,0,,500,4000
891,98,352,211,417,265,Car,3453,True,False,0,0,0,0,,500,4000
892,98,354,210,419,264,Car,3552,True,False,0,0,0,0,,500,4000
893,98,356,209,422,262,Car,3409,True,False,0,0,0,0,,500,4000
894,98,355,209,422,263,Car,3740,True,False,0,0,0,0,,500,4000
895,98,355,210,422,264,Car,3585,True,False,0,0,0,0,,500,4000
896,98,355,211,423,265,Car,3660,True,False,0,0,0,0,,500,4000
897,98,354,211,423,265,Car,3713,True,False,0,0,0,0,,500,4000
