frame,vehicle_id,v_x1,v_y1,v_x2,v_y2,vehicle_type,bbox_area,detected,plate_detected,p_x1,p_y1,p_x2,p_y2,plate_text,individual_toll,total_toll
1534,111,112,346,207,433,Car,85125,True,False,0,0,0,0,,500,4000
1534,108,127,370,450,631,Car,8228,True,True,304,578,370,619,DETECTED,500,4000
1535,111,112,346,206,434,Car,85132,True,False,0,0,0,0,,500,4000
1535,108,125,371,449,632,Car,8428,True,True,305,577,369,618,DETECTED,500,4000
1536,114,341,234,477,526,Car,85243,True,False,0,0,0,0,,500,4000
1536,111,111,346,206,435,Car,8357,True,False,0,0,0,0,,500,4000
1536,108,124,371,449,632,Bus,39822,True,True,305,577,369,619,DETECTED,750,4000
1537,114,341,234,477,526,Car,84482,True,False,0,0,0,0,,500,4000
1537,111,111,346,206,435,Car,8296,True,False,0,0,0,0,,500,4000
1537,108,125,371,449,632,Bus,39895,True,True,304,577,369,618,DETECTED,750,4000
1538,111,111,346,206,434,Car,84284,True,False,0,0,0,0,,500,4000
1538,108,125,370,449,632,Car,8459,True,True,305,578,369,618,DETECTED,500,4000
1539,111,110,345,205,434,Car,83451,True,False,0,0,0,0,,500,4000
1539,108,126,370,449,631,Car,8376,True,True,302,576,368,617,DETECTED,500,4000
1540,111,110,344,205,432,Car,83545,True,False,0,0,0,0,,500,4000
1540,108,126,369,449,630,Car,8020,True,True,302,576,368,617,DETECTED,500,4000
1541,111,109,344,204,432,Car,83596,True,False,0,0,0,0,,500,4000
1541,108,127,368,449,630,Car,8308,True,True,302,577,367,616,DETECTED,500,4000
1542,111,109,345,204,433,Car,83276,True,False,0,0,0,0,,500,4000
1542,108,127,369,448,630,Car,8658,True,True,301,576,368,617,DETECTED,500,4000
1543,111,109,345,204,434,Car,83529,True,False,0,0,0,0,,500,4000
1543,108,127,369,448,630,Car,8648,True,True,301,576,367,617,DETECTED,500,4000
1544,111,109,345,204,435,Car,83852,True,False,0,0,0,0,,500,4000
1544,108,127,368,448,630,Car,8552,True,True,302,576,366,618,DETECTED,500,4000
1545,111,108,345,203,435,Car,83906,True,False,0,0,0,0,,500,4000
1545,108,126,368,447,630,Car,8308,True,True,302,575,366,616,DETECTED,500,4000
1546,111,108,345,202,435,Car,84414,True,False,0,0,0,0,,500,4000
1546,108,126,367,447,630,Car,8504,True,True,301,577,366,618,DETECTED,500,4000
1547,111,107,345,201,435,Car,84051,True,False,0,0,0,0,,500,4000
1547,108,125,369,446,631,Car,8464,True,True,301,576,365,618,DETECTED,500,4000
1548,111,107,345,201,435,Car,84260,True,False,0,0,0,0,,500,4000
1548,108,124,369,446,631,Car,8526,True,True,301,578,366,618,DETECTED,500,4000
1549,111,107,344,201,435,Car,84544,True,False,0,0,0,0,,500,4000
1549,108,123,370,445,632,Car,8553,True,True,300,578,366,619,DETECTED,500,4000
1550,111,107,344,201,435,Car,84875,True,False,0,0,0,0,,500,4000
1550,108,123,370,446,633,Car,8477,True,True,299,578,367,619,DETECTED,500,4000
1551,111,106,345,201,435,Car,84939,True,False,0,0,0,0,,500,4000
1551,108,123,371,446,634,Car,8702,True,True,300,577,367,620,DETECTED,500,4000
1552,111,106,345,202,436,Car,84955,True,False,0,0,0,0,,500,4000
1552,108,123,371,446,634,Car,8770,True,True,300,578,367,621,DETECTED,500,4000
1553,111,106,345,202,436,Car,85156,True,False,0,0,0,0,,500,4000
1553,108,123,371,447,634,Car,8724,True,True,301,580,368,621,DETECTED,500,4000
1554,111,106,345,202,436,Car,85638,True,False,0,0,0,0,,500,4000
1554,108,123,371,447,634,Car,8748,True,True,301,580,367,622,DETECTED,500,4000
1555,111,106,345,202,436,Car,85850,True,False,0,0,0,0,,500,4000
1555,108,123,371,448,634,Car,8861,True,True,302,580,367,621,DETECTED,500,4000
1556,111,105,345,202,436,Car,86204,True,False,0,0,0,0,,500,4000
1556,108,123,371,448,635,Car,9027,True,True,300,581,368,622,DETECTED,500,4000
1557,111,104,345,201,437,Car,86586,True,False,0,0,0,0,,500,4000
1557,108,123,371,448,636,Car,9021,True,True,301,582,366,623,DETECTED,500,4000
1558,111,104,345,201,438,Car,87323,True,False,0,0,0,0,,500,4000
1558,108,122,372,448,638,Car,9124,True,True,302,581,368,624,DETECTED,500,4000
1559,111,103,345,201,438,Car,87920,True,False,0,0,0,0,,500,4000
1559,108,122,373,449,639,Car,9143,True,True,302,582,369,624,DETECTED,500,4000
1560,111,103,345,200,437,Car,88691,True,False,0,0,0,0,,500,4000
1560,108,122,373,450,640,Car,8869,True,True,302,582,369,626,DETECTED,500,4000
1561,111,102,344,199,437,Car,89813,True,False,0,0,0,0,,500,4000
1561,108,121,373,450,641,Car,8817,True,True,303,582,370,628,DETECTED,500,4000
1562,111,102,344,198,437,Car,90585,True,False,0,0,0,0,,500,4000
1562,108,121,373,451,643,Car,8791,True,True,304,586,370,628,DETECTED,500,4000
1563,111,101,344,197,437,Car,91465,True,False,0,0,0,0,,500,4000
1563,108,120,374,452,645,Car,8804,True,True,304,586,371,628,DETECTED,500,4000
1564,111,102,344,197,437,Car,92214,True,False,0,0,0,0,,500,4000
1564,108,120,374,452,646,Car,8837,True,True,304,587,371,630,DETECTED,500,4000
1565,111,101,344,197,437,Car,91937,True,False,0,0,0,0,,500,4000
1565,108,120,374,453,647,Car,8693,True,True,305,588,374,632,DETECTED,500,4000
1566,111,102,344,198,437,Car,93875,True,False,0,0,0,0,,500,4000
1566,108,121,374,455,649,Car,8881,True,True,305,590,375,634,DETECTED,500,4000
1567,111,102,344,197,436,Car,94848,True,False,0,0,0,0,,500,4000
1567,108,121,374,456,650,Car,8738,True,True,307,592,376,636,DETECTED,500,4000
1568,111,101,344,197,436,Car,96348,True,False,0,0,0,0,,500,4000
1568,108,121,374,458,652,Car,8744,True,True,308,594,377,638,DETECTED,500,4000
1569,111,101,343,197,436,Car,97384,True,False,0,0,0,0,,500,4000
1569,108,121,374,461,654,Car,8784,True,True,310,596,380,641,DETECTED,500,4000
1570,111,101,344,197,436,Car,98850,True,False,0,0,0,0,,500,4000
1570,108,122,375,463,656,Car,8795,True,True,312,598,382,643,DETECTED,500,4000
1571,111,101,344,197,436,Car,100648,True,False,0,0,0,0,,500,4000
1571,108,122,375,465,659,Car,8629,True,True,314,600,384,646,DETECTED,500,4000
1572,111,101,345,196,436,Car,101716,True,False,0,0,0,0,,500,4000
1572,108,121,375,467,661,Car,8601,True,True,316,602,388,648,DETECTED,500,4000
1573,111,101,345,196,436,Car,104082,True,False,0,0,0,0,,500,4000
1573,108,122,376,470,664,Car,8600,True,True,318,606,389,651,DETECTED,500,4000
1574,111,101,345,197,436,Car,105623,True,False,0,0,0,0,,500,4000
1574,108,122,376,472,667,Car,8664,True,True,320,608,392,654,DETECTED,500,4000
1575,111,101,345,198,436,Car,106649,True,False,0,0,0,0,,500,4000
1575,108,121,376,474,670,Car,9059,True,True,323,610,397,657,DETECTED,500,4000
1576,111,100,344,197,436,Car,107663,True,False,0,0,0,0,,500,4000
1576,108,121,377,475,673,Car,8953,True,True,321,612,399,661,DETECTED,500,4000
1577,111,99,344,196,436,Car,110140,True,False,0,0,0,0,,500,4000
1577,108,121,377,476,677,Car,8779,True,True,323,616,400,664,DETECTED,500,4000
1578,111,99,344,196,437,Car,111397,True,False,0,0,0,0,,500,4000
1578,108,120,378,477,681,Car,8959,True,True,325,619,403,669,DETECTED,500,4000
1579,111,98,345,194,437,Car,113328,True,False,0,0,0,0,,500,4000
1579,108,119,378,477,685,Car,8724,True,True,329,624,405,672,DETECTED,500,4000
1580,111,98,345,194,437,Car,114058,True,False,0,0,0,0,,500,4000
1580,108,119,378,477,689,Car,8901,True,True,331,627,408,676,DETECTED,500,4000
1581,111,97,345,194,437,Car,115255,True,False,0,0,0,0,,500,4000
1581,108,119,379,478,692,Car,8864,True,True,333,629,410,679,DETECTED,500,4000
1582,111,97,344,193,437,Car,116924,True,False,0,0,0,0,,500,4000
1582,108,118,379,478,696,Car,8982,True,True,337,633,414,682,DETECTED,500,4000
1583,111,97,344,193,437,Car,118354,True,False,0,0,0,0,,500,4000
1583,108,118,379,478,699,Car,9008,True,True,337,637,416,685,DETECTED,500,4000
1584,111,96,344,193,437,Car,120535,True,False,0,0,0,0,,500,4000
1584,108,118,377,478,702,Car,9099,True,True,340,638,418,691,DETECTED,500,4000
1585,111,96,343,193,437,Car,122342,True,False,0,0,0,0,,500,4000
1585,108,117,377,478,707,Car,9074,True,True,343,642,424,696,DETECTED,500,4000
1586,111,95,343,193,436,Car,122714,True,False,0,0,0,0,,500,4000
1586,108,118,378,478,711,Car,9085,True,True,347,646,428,700,DETECTED,500,4000
1587,111,94,343,192,436,Car,124592,True,False,0,0,0,0,,500,4000
1587,108,118,379,478,716,Car,9008,True,True,350,651,432,703,DETECTED,500,4000
1588,111,94,342,192,435,Car,126599,True,False,0,0,0,0,,500,4000
1588,108,118,379,478,721,Car,9118,True,True,354,656,437,710,DETECTED,500,4000
1589,111,94,342,191,435,Car,128544,True,False,0,0,0,0,,500,4000
1589,108,118,379,479,726,Car,9087,True,True,358,658,442,715,DETECTED,500,4000
1590,111,93,343,191,436,Car,130526,True,False,0,0,0,0,,500,4000
1590,108,118,380,479,732,Car,9333,True,True,363,664,447,718,DETECTED,500,4000
1591,111,94,343,193,436,Car,132456,True,False,0,0,0,0,,500,4000
1591,108,119,381,479,739,Car,9376,True,True,366,670,451,726,DETECTED,500,4000
1592,111,93,342,193,435,Car,134684,True,False,0,0,0,0,,500,4000
1592,108,118,382,479,745,Car,9066,True,True,371,676,457,734,DETECTED,500,4000
1593,111,93,342,192,434,Car,136509,True,False,0,0,0,0,,500,4000
1593,108,119,383,479,752,Car,8874,True,True,375,681,464,740,DETECTED,500,4000
1594,111,94,342,193,433,Car,138478,True,False,0,0,0,0,,500,4000
1594,108,120,383,479,758,Car,8644,True,True,381,688,470,748,DETECTED,500,4000
1595,111,94,342,193,433,Car,140465,True,False,0,0,0,0,,500,4000
1595,108,120,384,479,765,Car,8511,True,True,389,694,476,755,DETECTED,500,4000
1596,111,95,341,193,431,Car,143207,True,False,0,0,0,0,,500,4000
1596,108,122,383,480,771,Car,8481,True,True,395,701,477,761,DETECTED,500,4000
1597,111,95,341,193,431,Car,146647,True,False,0,0,0,0,,500,4000
1597,108,122,384,479,779,Car,8427,True,True,404,710,477,766,DETECTED,500,4000
1598,111,96,341,193,430,Car,148572,True,False,0,0,0,0,,500,4000
1598,108,123,384,480,787,Car,8531,True,True,411,719,477,772,DETECTED,500,4000
1599,111,97,342,194,431,Car,151263,True,False,0,0,0,0,,500,4000
1599,108,124,385,480,795,Car,8703,True,True,419,726,478,782,DETECTED,500,4000
1600,111,97,342,194,431,Car,153073,True,False,0,0,0,0,,500,4000
1600,108,125,386,480,805,Car,8753,True,True,427,733,477,794,DETECTED,500,4000
1601,111,97,341,194,431,Car,159471,True,False,0,0,0,0,,500,4000
1601,108,125,387,480,815,Car,8954,True,True,435,742,478,808,DETECTED,500,4000
1602,111,97,340,195,431,Car,163194,True,False,0,0,0,0,,500,4000
1602,108,125,389,480,827,Car,8908,True,False,0,0,0,0,,500,4000
1603,111,97,340,195,431,Car,165373,True,False,0,0,0,0,,500,4000
1603,108,125,387,479,835,Car,8987,True,False,0,0,0,0,,500,4000
1604,111,98,340,196,430,Car,163785,True,False,0,0,0,0,,500,4000
1604,108,126,387,479,841,Car,8886,True,False,0,0,0,0,,500,4000
1605,111,98,340,197,430,Car,164923,True,False,0,0,0,0,,500,4000
1605,108,126,385,479,844,Car,9019,True,False,0,0,0,0,,500,4000
1606,111,98,340,198,430,Car,163094,True,False,0,0,0,0,,500,4000
1606,108,127,385,479,847,Car,8967,True,True,153,399,174,413,DETECTED,500,4000
1607,111,99,341,200,430,Car,163370,True,True,154,401,175,413,DETECTED,500,4000
1607,108,128,384,479,849,Car,9259,True,True,153,399,175,414,DETECTED,500,4000
1608,111,99,341,202,430,Car,162983,True,True,154,401,176,413,DETECTED,500,4000
1608,108,128,383,479,850,Car,9400,True,True,153,400,175,414,DETECTED,500,4000
1609,111,100,341,204,430,Car,161974,True,True,153,400,175,412,DETECTED,500,4000
1609,108,129,383,479,850,Car,9509,True,True,152,398,175,414,DETECTED,500,4000
1610,111,100,341,206,430,Car,162079,True,True,154,400,175,413,DETECTED,500,4000
1610,108,129,382,479,850,Car,9769,True,True,153,398,176,414,DETECTED,500,4000
1611,111,99,342,206,431,Car,160063,True,True,154,401,176,414,DETECTED,500,4000
1611,108,129,383,479,850,Car,9675,True,True,153,399,177,415,DETECTED,500,4000
1612,111,99,343,206,432,Car,159684,True,True,154,400,176,414,DETECTED,500,4000
1612,108,130,384,478,851,Car,9787,True,True,153,399,176,415,DETECTED,500,4000
1613,111,99,343,207,432,Car,159783,True,True,154,400,175,414,DETECTED,500,4000
1613,108,131,385,479,852,Car,9703,True,True,153,399,177,414,DETECTED,500,4000
1614,111,99,343,207,432,Car,158652,True,True,155,400,176,414,DETECTED,500,4000
1614,108,132,384,478,851,Car,9625,True,True,154,400,177,415,DETECTED,500,4000
1615,111,99,343,206,432,Car,9509,True,True,155,401,176,413,DETECTED,500,4000
1615,108,133,383,478,850,Car,158260,True,True,154,399,177,415,DETECTED,500,4000
1616,111,98,343,206,432,Car,158065,True,True,155,400,177,414,DETECTED,500,4000
1616,108,134,383,478,851,Car,9540,True,True,153,400,177,415,DETECTED,500,4000
1617,111,99,343,206,432,Car,156350,True,True,154,401,176,414,DETECTED,500,4000
1617,108,135,384,478,851,Car,9615,True,True,155,400,177,415,DETECTED,500,4000
1618,111,99,343,207,432,Car,154475,True,True,155,401,176,413,DETECTED,500,4000
1618,108,136,387,478,852,Car,9706,True,True,153,400,176,415,DETECTED,500,4000
1619,111,99,343,208,432,Car,153742,True,True,154,401,177,414,DETECTED,500,4000
1619,108,136,389,477,852,Car,9636,True,True,154,399,177,414,DETECTED,500,4000
1620,111,99,343,208,431,Car,154112,True,True,154,401,177,414,DETECTED,500,4000
1620,108,138,387,477,850,Car,9702,True,True,153,400,176,415,DETECTED,500,4000
1621,111,99,343,208,432,Car,154850,True,True,154,401,176,414,DETECTED,500,4000
1621,108,138,387,477,850,Car,9742,True,True,153,400,176,415,DETECTED,500,4000
1622,111,98,343,208,432,Car,151278,True,True,154,402,176,415,DETECTED,500,4000
1622,108,140,391,478,851,Car,9902,True,True,153,401,176,415,DETECTED,500,4000
1623,111,98,343,208,433,Car,9960,True,True,154,402,176,416,DETECTED,500,4000
1623,108,141,395,479,852,Car,149685,True,True,154,399,177,417,DETECTED,500,4000
1624,111,98,344,208,434,Car,10049,True,True,154,403,177,415,DETECTED,500,4000
1624,108,142,397,479,852,Car,147939,True,True,153,401,177,416,DETECTED,500,4000
1625,111,98,344,209,434,Car,10046,True,True,154,403,177,415,DETECTED,500,4000
1625,108,144,403,480,854,Car,144711,True,False,0,0,0,0,,500,4000
1626,111,99,344,209,434,Car,10090,True,True,154,402,176,416,DETECTED,500,4000
1626,108,145,407,480,854,Car,143769,True,False,0,0,0,0,,500,4000
1627,111,99,344,209,435,Car,10074,True,True,154,403,177,417,DETECTED,500,4000
1627,108,148,411,480,854,Car,140490,True,False,0,0,0,0,,500,4000
1628,111,99,344,209,435,Car,10023,True,True,155,405,177,418,DETECTED,500,4000
1629,111,99,345,210,436,Car,10063,True,True,156,404,179,418,DETECTED,500,4000
1630,111,100,345,211,436,Car,10132,True,True,155,404,179,418,DETECTED,500,4000
1631,111,100,345,212,436,Car,10211,True,True,156,404,180,418,DETECTED,500,4000
1632,111,100,345,213,436,Car,10287,True,True,157,405,181,418,DETECTED,500,4000
1633,111,101,345,214,436,Car,10282,True,True,157,406,181,420,DETECTED,500,4000
1634,111,101,345,214,436,Car,10371,True,True,158,406,181,420,DETECTED,500,4000
1634,108,161,434,480,855,Car,127023,True,False,0,0,0,0,,500,4000
1635,111,101,345,215,436,Car,10546,True,True,159,404,183,418,DETECTED,500,4000
1635,108,164,437,480,854,Car,125460,True,False,0,0,0,0,,500,4000
1636,111,102,344,216,436,Car,10544,True,True,158,405,183,419,DETECTED,500,4000
1636,108,167,439,481,853,Car,123782,True,False,0,0,0,0,,500,4000
1637,111,102,344,216,436,Car,10623,True,True,159,405,183,419,DETECTED,500,4000
1637,108,171,446,482,854,Car,118384,True,False,0,0,0,0,,500,4000
1638,111,102,344,216,436,Car,10641,True,True,158,405,182,419,DETECTED,500,4000
1638,108,177,452,483,854,Car,112951,True,False,0,0,0,0,,500,4000
1639,111,102,344,217,437,Car,10683,True,True,159,406,183,419,DETECTED,500,4000
1639,108,182,458,483,855,Car,110232,True,False,0,0,0,0,,500,4000
1640,111,102,344,217,437,Car,10747,True,True,159,406,183,419,DETECTED,500,4000
1640,108,186,462,483,854,Car,107647,True,False,0,0,0,0,,500,4000
1641,111,101,344,217,437,Car,10809,True,True,160,405,184,418,DETECTED,500,4000
1641,108,191,469,483,855,Car,103431,True,False,0,0,0,0,,500,4000
1642,111,101,344,217,437,Car,10815,True,True,160,405,183,419,DETECTED,500,4000
1642,108,197,480,484,858,Car,96337,True,False,0,0,0,0,,500,4000
1643,111,102,344,217,438,Car,10846,True,True,160,407,184,420,DETECTED,500,4000
1644,111,102,344,218,438,Car,10850,True,True,160,407,183,420,DETECTED,500,4000
1645,111,102,344,218,438,Car,10882,True,True,160,407,183,420,DETECTED,500,4000
1646,111,102,344,218,438,Car,10915,True,True,161,407,185,421,DETECTED,500,4000
1647,111,102,344,218,438,Car,11020,True,True,162,408,185,421,DETECTED,500,4000
1648,111,102,344,219,439,Car,11029,True,True,162,408,186,421,DETECTED,500,4000
1649,111,102,344,219,439,Car,11055,True,True,162,408,186,422,DETECTED,500,4000
1650,111,102,344,219,439,Car,11187,True,True,163,408,186,422,DETECTED,500,4000
1651,111,103,345,220,440,Car,11338,True,True,163,408,186,422,DETECTED,500,4000
1652,111,103,345,220,441,Car,11361,True,True,162,409,187,422,DETECTED,500,4000
1653,111,103,344,220,440,Car,11470,True,True,163,409,187,423,DETECTED,500,4000
1654,111,103,344,221,440,Car,11491,True,True,162,408,187,422,DETECTED,500,4000
1654,108,292,609,492,867,Car,36197,True,False,0,0,0,0,,500,4000
1655,111,103,343,221,440,Car,11604,True,True,163,408,188,423,DETECTED,500,4000
1655,108,311,630,494,869,Car,26637,True,False,0,0,0,0,,500,4000
1656,111,103,343,222,440,Car,11631,True,True,163,407,188,422,DETECTED,500,4000
1657,111,103,343,222,439,Car,11570,True,True,163,406,188,420,DETECTED,500,4000
1658,111,102,343,222,440,Car,11807,True,True,164,407,188,421,DETECTED,500,4000
1659,111,102,343,223,441,Car,11987,True,True,164,408,189,422,DETECTED,500,4000
1660,111,102,343,224,441,Car,12144,True,True,165,408,190,423,DETECTED,500,4000
1661,111,102,343,224,442,Car,12232,True,True,165,409,190,423,DETECTED,500,4000
1662,111,103,343,225,443,Car,12328,True,True,166,410,191,424,DETECTED,500,4000
1663,111,104,343,226,443,Car,12376,True,True,166,410,191,424,DETECTED,500,4000
1664,111,103,343,226,443,Car,12398,True,True,166,410,192,424,DETECTED,500,4000
1665,111,103,343,227,443,Car,12462,True,True,167,410,191,424,DETECTED,500,4000
1666,111,103,343,227,444,Car,12475,True,True,167,410,192,424,DETECTED,500,4000
1667,111,103,343,228,444,Car,12547,True,True,167,410,193,425,DETECTED,500,4000
1668,111,104,343,228,444,Car,12658,True,True,168,411,193,425,DETECTED,500,4000
1669,111,104,343,229,444,Car,12694,True,True,169,411,194,426,DETECTED,500,4000
1670,111,105,343,230,444,Car,12745,True,True,168,412,193,426,DETECTED,500,4000
1671,111,105,344,231,445,Car,12610,True,True,170,412,196,427,DETECTED,500,4000
1672,111,106,343,232,445,Car,12799,True,True,171,413,196,428,DETECTED,500,4000
1673,111,106,343,232,445,Car,12902,True,True,171,413,196,427,DETECTED,500,4000
1674,111,106,343,233,444,Car,13036,True,True,171,412,198,427,DETECTED,500,4000
1675,111,106,343,233,445,Car,13036,True,True,172,412,197,427,DETECTED,500,4000
1676,111,107,343,235,445,Car,13173,True,True,172,413,198,428,DETECTED,500,4000
1677,111,108,343,236,446,Car,13271,True,True,173,414,199,429,DETECTED,500,4000
1678,111,108,344,237,447,Car,13437,True,True,173,414,200,428,DETECTED,500,4000
1679,111,107,344,237,447,Car,13527,True,True,174,414,200,429,DETECTED,500,4000
1680,111,108,344,237,447,Car,13256,True,True,172,415,199,430,DETECTED,500,4000
1681,111,108,346,238,448,Car,12921,True,True,174,415,201,430,DETECTED,500,4000
1682,111,109,348,239,450,Car,12913,True,True,175,415,201,430,DETECTED,500,4000
1683,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1684,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1685,111,109,360,239,455,Car,10074,True,True,174,416,201,431,DETECTED,500,4000
1686,111,110,369,240,456,Car,8946,True,True,174,416,201,431,DETECTED,500,4000
1687,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1688,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1689,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1690,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1691,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1694,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1697,111,112,350,250,455,Car,15761,True,True,182,420,211,436,DETECTED,500,4000
1698,111,113,347,253,456,Car,16795,True,True,182,421,212,437,DETECTED,500,4000
1699,111,115,346,260,457,Car,18116,True,True,184,422,212,438,DETECTED,500,4000
1700,111,115,346,262,459,Car,18055,True,True,185,423,213,438,DETECTED,500,4000
1701,111,115,345,265,459,Car,18135,True,True,185,423,213,438,DETECTED,500,4000
1702,111,114,345,267,460,Car,18446,True,True,185,423,214,438,DETECTED,500,4000
1703,111,113,345,267,459,Car,17376,True,True,186,423,215,439,DETECTED,500,4000
1704,111,114,344,269,459,Car,18027,True,True,187,422,216,439,DETECTED,500,4000
1705,111,113,343,267,458,Car,17438,True,True,186,422,215,440,DETECTED,500,4000
1706,111,112,343,266,457,Car,17207,True,True,187,422,215,439,DETECTED,500,4000
1707,111,113,343,267,458,Car,17961,True,True,186,422,215,439,DETECTED,500,4000
1708,111,113,344,269,459,Car,18063,True,True,187,423,217,439,DETECTED,500,4000
1709,111,114,344,271,459,Car,18149,True,True,188,424,217,439,DETECTED,500,4000
1710,111,113,344,270,460,Car,18533,True,True,187,424,217,439,DETECTED,500,4000
1711,111,112,345,270,461,Car,18522,True,True,188,423,217,438,DETECTED,500,4000
1712,111,111,345,269,462,Car,18662,True,True,188,423,217,438,DETECTED,500,4000
1713,111,112,345,269,463,Car,18896,True,True,187,424,217,439,DETECTED,500,4000
1714,111,111,345,269,464,Car,18894,True,True,189,425,218,439,DETECTED,500,4000
1715,116,68,321,113,357,Car,19060,True,False,0,0,0,0,,500,4500
1715,111,111,344,268,465,Car,1605,True,True,189,425,218,441,DETECTED,500,4500
1716,116,68,321,113,357,Car,18857,True,False,0,0,0,0,,500,4500
1716,111,111,344,268,465,Car,1622,True,True,189,425,219,441,DETECTED,500,4500
1717,116,68,321,113,358,Car,19058,True,False,0,0,0,0,,500,4500
1717,111,111,344,268,465,Car,1661,True,True,189,427,219,443,DETECTED,500,4500
1718,116,68,321,113,358,Car,19357,True,False,0,0,0,0,,500,4500
1718,111,110,345,268,467,Car,1705,True,True,190,428,220,445,DETECTED,500,4500
1719,116,67,321,113,358,Car,19570,True,False,0,0,0,0,,500,4500
1719,111,110,345,268,468,Car,1731,True,True,190,430,220,448,DETECTED,500,4500
1720,116,68,320,115,359,Car,19860,True,False,0,0,0,0,,500,4500
1720,111,110,346,268,469,Car,1812,True,True,189,430,221,449,DETECTED,500,4500
1721,116,68,320,116,359,Car,20273,True,False,0,0,0,0,,500,4500
1721,111,110,346,268,471,Car,1830,True,True,190,432,222,449,DETECTED,500,4500
1722,116,69,320,116,359,Car,20030,True,False,0,0,0,0,,500,4500
1722,111,110,345,268,471,Car,1870,True,True,190,433,222,452,DETECTED,500,4500
1723,116,69,320,117,360,Car,20078,True,False,0,0,0,0,,500,4500
1723,111,110,345,268,471,Car,1892,True,True,191,434,223,453,DETECTED,500,4500
1724,116,70,320,118,360,Car,20026,True,False,0,0,0,0,,500,4500
1724,111,111,345,269,472,Car,1854,True,True,191,435,223,453,DETECTED,500,4500
1725,116,71,321,119,361,Car,20076,True,False,0,0,0,0,,500,4500
1725,111,111,346,269,473,Car,1832,True,True,192,435,225,453,DETECTED,500,4500
1726,116,71,321,119,361,Car,20170,True,False,0,0,0,0,,500,4500
1726,111,111,346,270,473,Car,1873,True,True,193,435,225,454,DETECTED,500,4500
1727,116,72,322,120,362,Car,20065,True,False,0,0,0,0,,500,4500
1727,111,111,346,270,474,Car,1984,True,True,193,435,225,454,DETECTED,500,4500
1728,116,72,322,121,363,Car,20046,True,False,0,0,0,0,,500,4500
1728,111,111,346,270,474,Car,1990,True,True,195,435,227,453,DETECTED,500,4500
1729,116,73,322,121,363,Car,20078,True,False,0,0,0,0,,500,4500
1729,111,112,346,271,473,Car,1994,True,True,195,434,228,453,DETECTED,500,4500
1730,116,74,322,123,364,Car,19883,True,False,0,0,0,0,,500,4500
1730,111,113,346,272,473,Car,2020,True,True,195,434,228,452,DETECTED,500,4500
1731,116,74,322,123,364,Car,19913,True,False,0,0,0,0,,500,4500
1731,111,113,346,272,473,Car,2054,True,True,196,434,229,452,DETECTED,500,4500
1732,116,73,322,123,363,Car,19973,True,False,0,0,0,0,,500,4500
1732,111,113,346,272,473,Car,2072,True,True,196,433,229,451,DETECTED,500,4500
1733,116,73,321,124,363,Car,19971,True,False,0,0,0,0,,500,4500
1733,111,113,346,272,472,Car,2128,True,True,196,432,230,451,DETECTED,500,4500
1734,116,73,321,124,363,Car,20424,True,False,0,0,0,0,,500,4500
1734,111,112,346,272,473,Car,2155,True,True,197,433,230,452,DETECTED,500,4500
1735,116,73,321,125,364,Car,20341,True,False,0,0,0,0,,500,4500
1735,111,113,346,273,473,Car,2171,True,True,196,434,230,453,DETECTED,500,4500
1736,116,73,322,125,364,Car,20580,True,False,0,0,0,0,,500,4500
1736,111,113,346,273,474,Car,2162,True,True,197,435,230,453,DETECTED,500,4500
1737,116,73,322,125,364,Car,20765,True,False,0,0,0,0,,500,4500
1737,111,113,346,274,474,Car,2163,True,True,198,434,231,454,DETECTED,500,4500
1738,116,74,322,126,365,Car,20920,True,False,0,0,0,0,,500,4500
1738,111,112,346,274,474,Car,2214,True,True,199,435,232,455,DETECTED,500,4500
1739,116,74,322,126,365,Car,21026,True,False,0,0,0,0,,500,4500
1739,111,113,346,275,475,Car,2209,True,True,198,438,232,457,DETECTED,500,4500
1740,116,74,323,127,366,Car,21154,True,False,0,0,0,0,,500,4500
1740,111,113,347,276,476,Car,2220,True,True,199,438,232,458,DETECTED,500,4500
1741,116,75,323,127,366,Car,21563,True,False,0,0,0,0,,500,4500
1741,111,113,346,276,476,Car,2240,True,True,200,439,233,459,DETECTED,500,4500
1742,116,75,322,128,366,Car,21840,True,False,0,0,0,0,,500,4500
1742,111,113,346,278,476,Car,2299,True,True,200,440,235,459,DETECTED,500,4500
1743,116,76,322,128,367,Car,22227,True,False,0,0,0,0,,500,4500
1743,111,113,347,279,478,Car,2365,True,True,200,440,235,460,DETECTED,500,4500
1744,116,76,322,130,367,Car,22713,True,False,0,0,0,0,,500,4500
1744,111,113,347,280,480,Car,2505,True,True,202,442,236,461,DETECTED,500,4500
1745,116,76,322,131,367,Car,22921,True,False,0,0,0,0,,500,4500
1745,111,114,346,281,480,Car,2544,True,True,201,442,236,462,DETECTED,500,4500
1746,116,76,322,131,368,Car,2464,True,False,0,0,0,0,,500,4500
